session_id,window_duration_s,pressure_hpa,pressure_delta_hpa,pressure_variance,altitude_change_m,city_baseline_pressure,mag_x,mag_y,mag_z,mag_variance_total,mag_distortion_score,gnss_accuracy_m,hdop,satellite_count,gnss_signal_drop,weather_condition,time_of_day,label_ground_truth
1b562b4b-a7bf-49ec-b144-748d198eb31e,60.0,1000.071,-0.4197,0.181377,3.483,1000.49,14.9415,4.473,32.8625,96.768319,0.8057,12.61,2.75,15,False,overcast,evening,above
90ba789b-c67a-4e5f-968f-f8f8a6965941,60.0,996.185,-0.8402,0.727771,6.974,997.025,23.5155,-10.4108,23.611,18.431899,0.3807,11.07,0.78,4,False,rain,morning,street_level
f5b7257a-2d81-4c4c-9a59-56f3e43a0d43,60.0,999.041,-0.4884,0.56806,4.054,999.529,16.749,-15.8998,43.507,47.507733,0.9262,12.85,1.63,18,False,overcast,evening,above
c2e65142-36ec-4aec-9162-32e183ec503a,60.0,1013.736,0.955,0.050203,-7.926,1012.781,34.9332,-7.3087,24.9708,41.672138,0.1023,36.77,4.23,4,True,overcast,morning,street_level
49b39d91-3154-4352-b4ec-6e838dccc388,60.0,990.309,-1.2318,0.4957,10.224,991.541,30.7716,-9.7235,45.1434,87.411166,0.6991,40.05,14.98,0,True,overcast,morning,above
521efa30-6580-4d77-8488-b19a1fd88dd7,60.0,995.859,1.5508,0.595856,-12.872,994.309,22.879,-12.573,48.809,29.37924,0.0691,23.62,9.42,3,True,clear,night,street_level
1cad0e01-143e-480f-8616-bd0f63f64ba8,60.0,1012.009,-0.272,0.044178,2.258,1012.281,34.2054,-32.2131,11.1853,18.605527,0.8024,33.28,13.45,2,True,overcast,afternoon,street_level
154e6db8-9d10-4615-9f15-b2bfe0c0e976,60.0,1013.527,0.0716,0.527575,-0.595,1013.455,28.8793,1.7242,33.6461,90.858245,0.9776,12.34,4.28,7,False,rain,afternoon,underground
e25134b1-c017-407d-a2fc-ac3b64fd88af,60.0,999.514,0.4376,0.570162,-3.632,999.077,32.1429,-19.2004,19.7514,60.851247,0.5125,70.18,15.51,0,True,clear,night,underground
f17f363c-8f8f-480e-b270-267bad733a16,60.0,990.836,0.3127,0.680696,-2.595,990.523,18.6938,-8.1124,32.5346,36.98951,0.9699,77.34,9.0,0,True,clear,afternoon,underground
deeaa880-2c1e-4dd4-98f2-a73a3ac9fdd0,60.0,997.638,-0.4924,0.196791,4.087,998.131,35.4345,-11.0251,37.8947,77.939769,0.7522,10.5,3.07,18,False,clear,afternoon,above
46861684-b5af-4c81-9959-8d3fed17688a,60.0,1017.002,0.4287,0.110301,-3.558,1016.573,51.2797,-0.2043,35.7325,28.963326,0.7012,26.54,1.91,16,False,rain,morning,street_level
29715dd3-7675-47c6-9597-dd224d7bccbd,60.0,998.073,0.5117,0.622185,-4.247,997.561,-1.2676,-9.8621,39.9967,62.37687,0.6701,16.3,5.47,9,False,overcast,afternoon,underground
bea47cdc-67d7-42cb-af39-042d0900453e,60.0,1014.163,-0.7148,0.283554,5.933,1014.878,16.6332,-17.8517,59.3164,79.665902,1.0,6.89,2.46,18,False,clear,morning,above
883e7b49-f4ae-47cb-973d-5effb5b15a3d,60.0,1015.264,0.5229,0.60026,-4.34,1014.741,32.4408,-8.2005,69.9545,83.194621,1.0,82.03,13.85,0,True,overcast,evening,underground
c391f93d-2e63-4bf3-832c-ff9d29642ebf,60.0,999.877,-0.3804,0.170548,3.157,1000.257,0.1511,15.778,8.1945,70.178715,0.529,59.81,7.79,3,True,rain,afternoon,above
777de6ad-a128-4e97-a4ee-374e068ac2c6,60.0,1005.884,-0.7973,0.19994,6.617,1006.682,25.0847,-4.7705,40.442,72.244106,0.7717,49.83,4.53,2,True,rain,night,above
cbb71c22-af9b-4cf4-840b-d8f678e9b78d,60.0,998.351,-0.9927,0.151381,8.239,999.344,15.8063,-4.8433,51.8585,34.584203,0.8085,25.97,11.71,0,True,overcast,afternoon,above
fee47fe7-e07a-4f6f-829c-c3ad5e420e14,60.0,993.21,0.846,0.179604,-7.022,992.364,16.3087,15.5636,46.4991,65.733692,0.3363,27.73,14.13,0,True,clear,evening,underground
88e7975c-9960-4078-b26b-714ca5dce03a,60.0,1002.994,-0.2978,0.221647,2.472,1003.292,51.2085,-41.5654,41.4778,74.782608,0.0966,6.51,1.56,16,False,rain,night,above
8ef39098-7625-4cc6-adf4-ae557913e3cc,60.0,1010.455,-1.367,0.285122,11.346,1011.822,25.3172,19.674,44.078,76.082096,0.849,38.53,11.42,3,True,rain,evening,above
2d35ca1f-650d-45aa-8f1d-9cc983e2008e,60.0,993.974,-0.8489,0.53845,7.046,994.823,8.2469,2.5571,52.4776,74.702176,0.5455,55.19,9.46,1,True,rain,evening,above
88f7a84d-f913-42d7-84d5-44c30618d2d9,60.0,994.94,0.1805,0.097159,-1.498,994.76,-0.2828,0.8041,14.602,60.86701,0.0,47.12,-0.75,1,True,clear,morning,street_level
967809f5-ecab-4ba0-a43d-5eb639e1c463,60.0,998.967,1.1556,0.495186,-9.591,997.811,-14.9208,9.5093,42.7763,84.327769,0.4558,60.54,16.23,0,True,rain,night,underground
4c72d8db-39ef-478c-82b2-80d5af92207f,60.0,996.548,0.8061,0.525331,-6.691,995.742,26.9629,-20.159,30.047,76.702912,0.9763,80.43,15.38,0,True,clear,night,underground
5e3ad7a6-20a0-43f3-8109-d85c4947acd4,60.0,1018.864,1.6848,0.691069,-13.984,1017.179,37.1445,-7.8476,31.8243,25.267368,0.3555,11.25,3.58,11,False,clear,night,street_level
fb462dbf-311c-4836-9e4e-f7f1d801db7a,60.0,1003.372,1.1727,0.135348,-9.733,1002.199,16.9466,1.5732,33.5285,133.808377,0.5766,28.64,2.24,7,False,overcast,morning,underground
8e353988-ef38-476f-aeac-8e0b919f7cd4,60.0,1011.499,0.1363,0.451719,-1.131,1011.362,34.6902,-3.3409,36.2262,47.62873,0.9965,43.04,7.86,0,True,overcast,night,underground
f5346ca5-9f3a-4263-8f34-c5519a0c2f8f,60.0,1003.424,-0.9087,0.405823,7.542,1004.333,6.7322,-15.1318,23.477,79.31113,0.5872,52.58,6.63,5,True,clear,night,above
958abdd7-c6ca-4794-be5b-03c55d0d7608,60.0,993.029,0.0254,0.459374,-0.211,993.003,45.25,-35.3139,48.6446,82.713956,1.0,6.36,1.22,5,False,overcast,night,underground
f1993770-aa41-4452-87ae-a7a03019a773,60.0,1009.089,-1.239,0.494298,10.283,1010.327,12.4233,-7.5771,30.8491,64.063221,0.6124,41.32,6.89,2,True,clear,morning,above
7a93a99d-aaa6-4962-b9c2-089dd64b2ae5,60.0,997.148,0.5941,0.508283,-4.931,996.554,39.3002,-4.5308,56.6078,30.924247,0.5843,69.27,6.81,0,True,rain,afternoon,underground
e20e68f9-0326-4878-a941-14398c011361,60.0,1015.307,0.9388,0.523116,-7.792,1014.368,14.6876,-11.1665,35.3495,45.499284,0.5023,67.16,6.59,2,True,clear,evening,underground
4c0318f8-666e-4db1-a07b-350a7736dce0,60.0,1017.576,1.071,0.384621,-8.889,1016.505,33.6593,-8.0627,22.3313,42.480567,0.6029,58.35,11.44,0,True,overcast,evening,underground
425bdaa5-ed18-4261-9710-d40d77b6a5e0,60.0,1005.492,0.8902,0.487442,-7.389,1004.602,9.7295,-15.3496,37.234,52.44399,0.2846,54.6,10.22,0,True,rain,night,underground
21b45da7-f3f7-4b3c-9b69-d89cd733a5ae,60.0,1012.31,0.6937,0.59027,-5.758,1011.616,35.2575,11.4838,49.0384,101.526062,0.6315,58.79,9.38,2,True,rain,evening,underground
a0ae337d-576f-4308-a709-4db2b21cc1ef,60.0,1014.722,-0.1963,0.136707,1.629,1014.919,19.3354,-19.2437,21.4047,64.120758,0.3973,15.67,0.43,14,False,rain,night,street_level
9b37d541-3ce9-407d-9893-deeb1465f806,60.0,993.881,-0.7717,0.359855,6.405,994.652,22.271,-30.5804,41.1593,78.557206,0.9741,38.2,7.62,4,True,clear,evening,above
a21d5736-de10-44cd-9beb-488259ea8f81,60.0,1016.775,-1.0634,0.415067,8.826,1017.839,7.862,-16.9134,28.7884,71.906882,0.9845,7.7,3.7,11,False,clear,evening,above
883a43fe-ff98-45c4-a1bf-1f6937c55180,60.0,1013.114,0.9373,0.465021,-7.78,1012.177,34.4424,1.4257,26.6588,42.630601,0.6124,107.66,13.73,1,True,rain,afternoon,underground
009e271b-bab2-4540-8b52-6125bcf5e86a,60.0,1003.981,-0.7144,0.111624,5.929,1004.695,21.1304,13.3498,23.9297,56.622647,0.9837,8.74,9.99,0,True,clear,afternoon,above
84f54124-0ac2-439f-a24e-71f1d6ce42ee,60.0,1016.279,0.0021,0.225401,-0.017,1016.276,14.8791,-33.5002,52.1207,52.121126,0.2414,17.8,3.44,7,False,clear,evening,above
4b57ea64-1185-4817-aaa6-e8fd1ad2983d,60.0,995.735,0.2906,0.018269,-2.412,995.444,47.1605,-17.8459,48.8634,39.55324,0.5238,4.65,2.98,12,False,overcast,morning,street_level
6c84c9f4-cc96-4086-a839-b93824ace5b8,60.0,1003.084,-1.3321,0.464244,11.057,1004.416,15.899,-3.2218,33.04,68.595562,0.5822,1.0,7.38,4,True,clear,night,above
289b57e2-8cf6-4d48-a61c-532f53f7ba8c,60.0,1013.473,-2.5199,0.140152,20.915,1015.993,14.3793,-23.2336,59.6356,48.555452,1.0,67.65,9.83,5,True,overcast,evening,street_level
eff72a18-40f8-4e4f-b843-03504c963f73,60.0,1011.099,1.0039,0.141859,-8.333,1010.095,-5.649,-33.2487,35.2602,113.21996,0.4852,59.16,7.9,1,True,overcast,morning,underground
99191ca1-77b0-4c02-909e-4567fa8727b1,60.0,1008.703,-1.5799,0.251781,13.113,1010.282,3.868,-28.0119,37.7334,96.960209,0.4045,8.11,1.2,15,False,clear,afternoon,above
bebc7499-550a-44ee-b5fb-b2132a3dc189,60.0,993.275,1.0901,0.259512,-9.048,992.185,16.3541,16.8043,16.9961,75.759131,0.4662,60.95,15.45,0,True,overcast,afternoon,underground
cb64d83c-094a-4d8f-9288-8c1ee347eedc,60.0,1006.91,0.2363,0.076199,-1.961,1006.673,3.4141,-34.3389,56.1996,82.369486,0.0673,24.33,2.26,15,False,overcast,night,street_level
6e9118bb-ee80-4a8a-b904-bec05ab7f127,60.0,994.854,-1.2657,0.332379,10.505,996.119,32.0321,3.5787,63.7049,87.669622,0.807,8.18,1.15,14,False,clear,evening,above
7a731c67-83f6-42d5-a389-7fa5c00ccf78,60.0,995.406,0.7173,0.013101,-5.954,994.689,30.5775,7.1133,35.2211,11.519013,0.6871,8.44,4.06,15,False,rain,evening,street_level
497d7049-3155-4f0a-90c9-c9512a7e835c,60.0,1005.922,0.5913,0.15263,-4.908,1005.33,39.0863,-21.0083,51.6101,99.760355,0.8806,45.85,6.2,0,True,clear,afternoon,underground
4ff70a74-864b-4816-b550-9e8b584974c1,60.0,989.744,-0.3814,0.040483,3.166,990.126,7.7181,15.6976,51.6402,8.479888,0.6218,1.0,2.21,8,False,clear,morning,street_level
c4ce185d-8a46-48c4-8bfb-cc5b6a53a05e,60.0,1002.388,-0.7435,0.107441,6.171,1003.131,23.31,-9.6419,61.3046,95.812802,0.7391,81.12,12.24,1,True,clear,night,above
4d1e4f0f-694e-4af4-bb4d-d9ea00659cf8,60.0,1003.673,0.6888,0.558118,-5.717,1002.984,16.5456,-18.5796,31.9847,31.165824,0.8039,74.16,13.1,0,True,clear,afternoon,underground
3a1c7529-0118-4455-ad91-a1db00cfb9a6,60.0,992.664,1.0428,0.25706,-8.655,991.621,45.2842,-0.3168,23.2336,54.917676,0.7296,86.99,12.18,0,True,rain,morning,underground
7424d0ef-1c1d-449f-b61f-55e4cf33e98f,60.0,995.14,-0.5045,0.707014,4.187,995.645,-3.8058,-18.0687,46.2668,42.632579,0.6804,47.25,6.42,3,True,overcast,afternoon,street_level
4ca5c96c-3932-4b41-ab11-05661f83cbc7,60.0,1012.37,-1.5133,0.217202,12.56,1013.883,-15.9502,25.5706,49.4903,30.8857,0.5951,23.16,1.82,9,False,rain,morning,street_level
121c2276-9482-4fc3-a307-a641cc47c876,60.0,1008.655,0.4562,0.596033,-3.786,1008.199,6.7086,-17.66,79.843,70.10536,0.6676,18.41,8.48,4,False,overcast,night,underground
316b9501-7599-4610-a7e4-344f8d0fb12f,60.0,1006.205,-2.7181,0.097216,22.56,1008.923,13.2274,10.0687,36.9303,35.767705,0.2599,16.97,-0.15,13,False,overcast,evening,street_level
8fa545c0-9786-4efd-9116-7ac06fd2f144,60.0,993.052,-0.8143,0.766511,6.758,993.867,49.3661,-23.4616,52.6845,7.787334,0.2635,50.98,5.15,5,True,clear,morning,street_level
114ccc82-7b5f-4573-aa9a-f52dd33bd873,60.0,998.157,-1.4328,0.377499,11.892,999.589,31.7907,-12.8237,23.4167,92.284072,0.6628,35.48,9.0,0,True,overcast,night,above
c9f03fca-973e-42e7-9ab2-308804fe14c0,60.0,1005.003,1.0962,0.338712,-9.099,1003.907,31.3217,-5.2192,61.149,41.610583,0.5473,10.76,2.31,9,False,clear,afternoon,street_level
45626611-a33d-416c-acd7-8df0760733c9,60.0,1014.427,-0.0883,0.118737,0.733,1014.516,7.1128,-8.0034,43.2888,9.520295,0.6789,60.22,5.84,1,True,overcast,night,street_level
ea25cd20-aef5-47e3-9deb-1b3ee1f5a1ae,60.0,1010.721,0.1936,0.020005,-1.607,1010.528,26.9013,-24.4431,45.3068,10.0813,0.4631,46.51,8.39,3,True,overcast,evening,street_level
8817e664-c3d3-4438-9d0a-eb832cf579b8,60.0,993.811,0.8087,0.634438,-6.712,993.002,21.2099,-17.2545,55.6557,88.137995,1.0,19.8,4.92,4,False,rain,morning,underground
7cb0e786-75ae-426f-a40c-15ad5d8e91c8,60.0,1015.208,-0.0088,0.254425,0.073,1015.216,15.322,-14.2999,30.5153,94.529918,1.0,11.64,3.67,2,False,rain,night,underground
21d9e0a7-8f89-43a0-8684-e754d16b2c47,60.0,990.096,0.0005,0.126562,-0.004,990.096,38.162,-2.0927,59.296,46.439729,0.5856,35.99,1.06,18,False,clear,evening,street_level
95af1edc-ca74-4cf4-8f58-53ffe4faec2d,60.0,1013.699,-1.0148,0.530199,8.423,1014.714,5.9919,-14.0667,24.0091,38.825516,0.7773,41.32,7.61,3,True,overcast,night,above
dc7b307e-2eec-4139-a0c1-f283ed0c1e09,60.0,992.867,-0.3936,0.568001,3.267,993.261,5.8697,6.2543,66.022,66.53586,0.5614,14.94,5.01,7,False,rain,night,underground
2a7c5195-01a3-452c-9bbb-3997c14726d8,60.0,1008.911,-0.107,0.120576,0.888,1009.018,28.0438,-13.4379,32.459,44.658315,0.8753,1.0,0.07,11,False,clear,night,street_level
3f3c6360-0592-4437-b13f-6b3e6eb173c3,60.0,1013.278,-1.1811,0.357277,9.804,1014.459,12.3944,-12.7097,42.4962,32.507317,0.8228,12.74,2.85,17,False,rain,night,above
db30fc71-e409-41b3-bd2a-74f4fda3cfe1,60.0,1010.472,0.4889,0.308279,-4.058,1009.983,3.8112,13.2194,61.7204,75.390234,0.5934,69.48,18.02,0,True,overcast,afternoon,underground
af49da33-fe11-42d8-a3c7-26fdf2577893,60.0,1015.326,0.3416,0.224069,-2.835,1014.985,13.2696,-15.1514,26.4232,87.899045,0.9007,18.63,3.87,3,False,clear,night,underground
ba4b8e0c-410d-4e77-bca5-31454cd0094b,60.0,1005.669,-2.0324,0.333609,16.869,1007.701,-10.3212,-11.414,42.9462,31.809847,0.2187,38.23,3.37,1,True,rain,evening,above
410d6ff5-a1ec-4a5b-9b46-809ab32d7417,60.0,1008.112,-0.14,0.536209,1.162,1008.252,44.0472,-13.5858,29.7973,72.406324,1.0,1.22,0.92,12,False,overcast,morning,above
22f4c01c-6699-408e-a8d8-1e9505e8046a,60.0,1012.894,0.2522,0.228841,-2.093,1012.642,12.4477,-15.7485,37.0332,112.373358,0.9498,56.73,17.84,0,True,clear,morning,underground
b384b524-c7f0-404a-91bb-55cacdf85c25,60.0,995.173,0.419,0.38318,-3.478,994.754,42.1835,-9.2301,29.125,86.304735,0.3257,10.95,3.68,11,False,clear,night,underground
04d21897-5897-4f12-a4b6-7c70dc163dee,60.0,991.44,0.1122,0.174909,-0.931,991.328,0.9891,-20.4786,29.9758,70.185963,0.8519,4.62,4.32,9,False,rain,morning,underground
1e958e92-97fd-4d29-adde-0fa1fd46a9bd,60.0,1004.785,-0.3615,0.552662,3.0,1005.147,-6.0059,0.2287,28.1656,57.686053,0.6427,1.0,1.94,10,False,rain,evening,above
7ee0c217-f5ab-4c1f-9fd9-3d87f796d2ad,60.0,1005.382,1.1495,0.774672,-9.541,1004.233,10.834,-10.0509,41.8106,51.797891,0.3207,7.73,3.5,15,False,overcast,morning,street_level
34b68774-6ce7-438f-a5c4-4e6ef5674af3,60.0,997.474,1.572,0.417812,-13.047,995.902,35.2978,-25.3053,43.8587,18.688098,0.0575,15.99,3.41,15,False,overcast,afternoon,street_level
03142e91-9b58-4c23-afe7-463aaf0820c3,60.0,1013.724,0.4014,0.053638,-3.331,1013.323,33.1459,-26.623,21.9093,-5.760052,0.6616,59.46,11.16,4,True,rain,afternoon,street_level
d6711ada-31a5-4341-b402-011e56858f68,60.0,1004.91,0.1315,0.052797,-1.092,1004.778,41.413,3.4633,33.4042,74.030287,0.8396,54.92,10.28,2,True,clear,night,street_level
d413186f-bc67-403c-aff2-1ae13db2c555,60.0,1005.829,-0.6408,0.292236,5.318,1006.47,24.5076,-10.2242,15.487,64.17725,0.5079,29.44,7.98,3,True,rain,afternoon,above
5fb077be-5225-4fe0-a622-6522dd6743a1,60.0,1006.261,0.0705,0.147589,-0.585,1006.19,33.9114,-21.391,52.9274,53.928519,0.2764,2.42,1.36,7,False,rain,evening,street_level
5c06be4a-4ab8-4a0a-8f2c-b8ff050484fa,60.0,1006.225,0.6207,0.496399,-5.152,1005.604,11.8082,-15.883,25.2936,58.4329,0.6385,27.2,16.74,0,True,rain,evening,underground
bec8e8c2-2b21-4b05-92bf-040aaf1beffe,60.0,1007.493,1.0798,0.75967,-8.962,1006.414,23.3173,-18.602,26.5952,10.50729,0.7374,5.76,-0.77,13,False,clear,evening,street_level
dd8b4994-3dfe-40ef-af52-0bfeef940c02,60.0,989.013,-1.1084,0.296438,9.2,990.121,26.012,-5.051,41.3367,34.86042,0.629,10.42,1.83,15,False,overcast,night,above
e2e9323f-13c3-41c9-9176-2836dcb292e1,60.0,988.208,-1.8356,0.649992,15.236,990.043,48.9903,-40.9363,45.3301,120.326351,0.6672,1.0,4.2,12,False,rain,afternoon,street_level
6a0f38e9-ff2a-4f2a-b32f-2cb7a24a7961,60.0,989.21,-0.835,0.590445,6.93,990.045,0.2346,-14.3195,43.4936,68.713901,0.1997,20.54,3.73,14,False,rain,night,above
050fe9bc-31b2-4808-bf26-b28d8aad36be,60.0,1012.416,0.3081,0.450542,-2.557,1012.108,-15.5492,-4.5742,25.1464,50.198874,0.6775,46.09,9.43,0,True,overcast,afternoon,underground
beedc093-5789-49bf-951d-6edce5d351c2,60.0,1005.469,1.0578,0.613243,-8.78,1004.412,35.4435,-13.6683,55.0115,71.032612,0.1843,5.1,3.41,12,False,rain,night,underground
0f856a88-e7fe-4e9a-9ac9-931bbbf69810,60.0,1011.182,-0.5209,0.17528,4.323,1011.703,2.6234,-23.0063,54.4882,52.907763,0.7511,11.72,1.99,22,False,overcast,morning,above
ac78a500-56d1-4e6c-9bc1-0bdac6f1594d,60.0,994.165,0.4454,0.01631,-3.697,993.72,12.9019,-24.2948,43.7638,31.629439,0.1449,10.94,-0.58,19,False,rain,morning,street_level
9d137bff-d88d-4642-948b-43d66f5f7b9a,60.0,1017.915,0.5658,0.220895,-4.696,1017.349,25.7628,-11.9798,19.9317,60.884733,0.7496,14.07,4.2,15,False,clear,morning,underground
14b81fc2-09c0-46b0-bde6-6dfae4dd2722,60.0,989.599,-0.9662,0.218765,8.02,990.565,10.5114,-36.6851,29.9028,26.28929,0.5563,72.8,11.04,2,True,overcast,morning,street_level
15946a7f-5aa2-4c84-88eb-619e36de1f6a,60.0,1004.275,-0.238,0.074531,1.975,1004.513,26.0376,-11.5978,63.5056,36.775436,0.8783,1.09,0.62,5,False,clear,night,street_level
34ed4db9-21e2-4bd8-bab8-d1825ec2ad66,60.0,1015.615,0.8743,0.428945,-7.256,1014.74,7.4714,-2.1152,51.6068,-7.591602,0.1547,30.71,1.96,14,False,clear,night,street_level
189cd40b-03a6-494b-8489-070317d461b5,60.0,1017.766,0.4755,0.58139,-3.946,1017.291,18.1913,15.9429,20.0355,79.353755,0.7097,6.23,3.42,8,False,clear,night,underground
7c182eb0-a3c0-4540-951b-73407a80c223,60.0,1011.135,0.0721,0.105217,-0.598,1011.063,16.4599,11.7847,33.5892,35.382318,0.5509,45.92,6.02,3,True,overcast,night,street_level
91d0b801-8472-4493-9131-f0665d1f123c,60.0,1004.99,0.5302,0.340246,-4.401,1004.46,7.9433,23.4818,34.4295,109.41709,0.545,48.94,11.1,0,True,clear,evening,underground
7c6d2f9e-ff79-4b6e-9744-eaf98dc88c2e,60.0,1014.038,0.0215,0.094105,-0.179,1014.016,29.595,-23.6066,63.3201,29.92143,0.7179,1.0,1.25,6,False,rain,evening,street_level
a80bd49d-2ff7-4112-a3d1-1252f843d7b4,60.0,1001.189,-1.1143,0.4427,9.249,1002.303,34.9742,-27.7896,43.7591,64.038651,0.008,13.4,-0.02,5,False,overcast,evening,above
7f93f271-c030-473a-bec3-0c778ac1ac8e,60.0,990.912,-1.2851,0.594184,10.666,992.197,32.7877,-16.7937,23.0263,66.189098,0.5535,37.48,7.35,0,True,rain,evening,above
01551291-bc25-45a0-b57a-0d5cc68708df,60.0,991.05,-1.2813,0.247618,10.635,992.331,34.4904,3.6413,52.5875,49.305705,0.5551,13.22,2.44,11,False,overcast,afternoon,above
a24ce9ae-b815-445c-a160-bbef362126e5,60.0,997.889,0.6495,0.486833,-5.391,997.24,42.3446,11.9351,79.7669,42.164226,0.4667,23.95,4.56,24,False,rain,afternoon,street_level
3be498c6-9620-4dac-a9ee-bd3b13b74420,60.0,1016.222,-0.0539,0.196005,0.447,1016.276,54.462,-31.6086,21.7193,57.304948,0.6403,35.23,4.79,4,True,overcast,evening,above
6a14dcb9-97cf-4964-b794-2e9daf0c222e,60.0,989.872,-0.1649,0.578422,1.368,990.037,5.355,-18.6459,75.0779,54.092201,0.6488,12.61,1.66,19,False,overcast,evening,above
d864e1fc-c7a8-4617-a5db-29e37047cf7c,60.0,1013.55,0.2196,0.223527,-1.823,1013.33,37.4837,-7.7564,38.4737,49.399536,0.7378,75.06,13.83,1,True,rain,afternoon,underground
19e82005-a16f-4337-8843-4a431aacf4a7,60.0,1008.634,0.4644,0.654903,-3.855,1008.17,22.8413,-13.371,44.4832,43.364597,0.3262,19.08,6.09,8,False,overcast,afternoon,underground
c3479664-afaf-44c1-a0ec-ee1f92e9a213,60.0,991.878,-0.0849,0.142644,0.705,991.963,1.3107,-22.955,55.004,68.828634,0.1028,1.0,2.32,17,False,overcast,night,street_level
63fd583a-d2b7-48a4-be7b-c55615808498,60.0,998.433,-0.6949,0.071167,5.767,999.128,-2.0227,-28.5457,52.1378,41.814656,0.1703,1.0,4.09,15,False,rain,night,street_level
d27bb670-5c07-481f-8e3d-b4c62452e9f3,60.0,999.959,0.5368,0.750017,-4.456,999.422,33.5156,12.1339,43.2377,3.500393,0.4953,20.46,2.09,8,False,clear,night,street_level
1bf3aaa5-7aba-4a72-a0ff-35313c441bd0,60.0,1003.918,-1.346,0.310583,11.172,1005.264,10.8385,9.9179,57.9322,35.732788,0.3879,76.12,3.09,6,True,clear,evening,street_level
ec508d29-2747-4b9b-bbd6-fc7d8e4a59ee,60.0,1001.046,-0.7211,0.213312,5.985,1001.767,26.732,-13.4913,23.5658,66.599482,0.7565,6.84,2.03,12,False,clear,afternoon,above
1bf519a8-fda6-41bf-a180-385dcddb2623,60.0,998.679,-1.0517,0.49214,8.729,999.731,33.7619,-3.7916,58.3866,72.258101,0.3188,9.62,2.7,8,False,clear,night,above
b5afb8f0-318b-4941-9225-9651fa4b8e65,60.0,1001.127,0.4363,0.250306,-3.622,1000.691,3.9036,-31.5584,39.1278,65.923027,0.5997,77.43,10.75,0,True,clear,morning,underground
13a39ac2-2b04-478b-984c-ed92c9c38971,60.0,997.74,-0.3823,0.406185,3.173,998.123,5.9566,-17.9444,49.5622,53.952603,1.0,59.58,9.83,1,True,rain,afternoon,above
17e26595-1e38-43d2-b409-f569a4ea751a,60.0,1005.714,0.1431,0.090987,-1.187,1005.571,16.7372,-19.4786,18.5515,30.666872,0.3902,2.03,3.34,12,False,rain,afternoon,street_level
3411fe8b-8641-40f0-8980-d37bd90bb0fc,60.0,992.907,1.5765,0.523081,-13.085,991.331,26.5837,-15.6498,9.1102,43.726637,0.4018,14.73,4.59,7,False,overcast,morning,underground
58b3df90-6c4a-435b-b2c3-87711ff7ebf8,60.0,996.236,-0.0415,0.032721,0.345,996.278,18.1566,8.9139,56.8247,32.759792,0.9064,5.22,1.83,8,False,rain,evening,street_level
389a82ae-d540-4b97-82cd-aeda6a79c0ae,60.0,997.045,0.6767,0.318518,-5.617,996.368,5.9843,8.6927,49.0047,34.567964,0.6614,81.94,17.4,0,True,overcast,evening,underground
dc8f5820-d964-4f91-baa0-a0d3c4e75b97,60.0,1015.382,1.3646,0.455338,-11.326,1014.017,34.8178,4.6156,29.187,61.864071,0.6544,88.67,10.11,0,True,overcast,night,underground
1d99229e-bcce-4c7a-86ad-fc74de8ddb70,60.0,1004.114,0.0085,0.593173,-0.07,1004.106,41.9773,-3.7672,48.7809,17.797279,0.6526,9.48,4.03,2,False,overcast,afternoon,underground
34c53f10-ac64-424a-856f-9c9f81483e18,60.0,990.247,-0.2676,0.110118,2.221,990.514,18.8157,-15.6845,57.5958,48.091052,0.7074,6.0,0.78,7,False,overcast,afternoon,street_level
f7b54695-adb0-4cd9-b490-b025a9dad569,60.0,1002.959,0.118,0.085119,-0.979,1002.841,9.8598,15.8497,50.4862,34.397153,0.0,9.21,2.68,8,False,overcast,afternoon,street_level
34f42f44-a2f4-43e6-8ee9-934e2e3c9cea,60.0,997.188,0.5101,0.629084,-4.234,996.678,14.4721,-20.5629,31.0824,113.410007,0.8187,48.35,8.56,0,True,clear,evening,underground
1e642714-afa1-4d71-af7b-b12855ec5f74,60.0,1016.654,-0.0413,0.504944,0.342,1016.695,3.2922,-3.3461,33.0313,50.699659,0.6713,5.08,4.62,15,False,clear,afternoon,above
d426c40b-5f71-40c7-ba4f-84970a3a8082,60.0,1006.354,-0.9633,0.373138,7.995,1007.318,19.4806,-1.0447,54.3616,104.032389,1.0,66.03,8.9,3,True,overcast,night,above
0ea4a916-ed18-453e-84aa-85b6f9f0542e,60.0,1015.419,0.2563,0.511,-2.127,1015.162,15.9745,-3.78,44.9342,94.067927,0.4162,18.2,5.21,7,False,overcast,evening,underground
b4fe331b-f8a2-4021-bf2c-da25bc93a027,60.0,1001.855,-1.0604,0.258556,8.801,1002.915,25.7793,16.749,45.2899,67.644577,0.502,38.58,6.65,0,True,overcast,night,above
19a08940-0ef4-4762-8916-9a17a7d07400,60.0,995.444,3.6026,0.579759,-29.901,991.842,27.073,-22.0439,31.092,32.673571,0.247,2.34,2.44,11,False,clear,morning,street_level
fdcef800-b56a-4304-a1f0-b0278a7578db,60.0,993.573,0.1985,0.148165,-1.648,993.375,14.3806,9.7657,48.8541,18.905993,0.3235,19.81,12.31,4,True,clear,morning,street_level
e63c44e0-f245-406e-8c68-5a311e7fcd6c,60.0,998.468,-0.5942,0.207679,4.932,999.062,42.3084,-1.6618,27.3837,86.328558,1.0,46.27,9.14,1,True,clear,afternoon,above
